2.513274e-02	1.248270e-01
5.026548e-02	4.167506e-01
7.539822e-02	6.181556e-01
1.005310e-01	7.958099e-01
1.256637e-01	5.982664e-01
1.507964e-01	5.817421e-01
1.759292e-01	5.011795e-01
2.010619e-01	4.596383e-01
2.261947e-01	3.823325e-01
2.513274e-01	3.227483e-01
2.764602e-01	3.133053e-01
3.015929e-01	2.748275e-01
3.267256e-01	2.544267e-01
3.518584e-01	2.306089e-01
3.769911e-01	2.107028e-01
4.021239e-01	1.950022e-01
4.272566e-01	1.791606e-01
4.523893e-01	1.739432e-01
4.775221e-01	1.623404e-01
5.026548e-01	1.603946e-01
5.277876e-01	1.523907e-01
5.529203e-01	1.465624e-01
5.780530e-01	1.408341e-01
6.031858e-01	1.378024e-01
6.283185e-01	1.353350e-01
6.534513e-01	1.334537e-01
6.785840e-01	1.333745e-01
7.037168e-01	1.328202e-01
7.288495e-01	1.309561e-01
7.539822e-01	1.351696e-01
7.791150e-01	1.350828e-01
8.042477e-01	1.334122e-01
8.293805e-01	1.335169e-01
8.545132e-01	1.391605e-01
8.796459e-01	1.382318e-01
9.047787e-01	1.386581e-01
9.299114e-01	1.421186e-01
9.550442e-01	1.418934e-01
9.801769e-01	1.477282e-01
1.005310e+00	1.473063e-01
1.030442e+00	1.491394e-01
1.055575e+00	1.534548e-01
1.080708e+00	1.550149e-01
1.105841e+00	1.566422e-01
1.130973e+00	1.635859e-01
1.156106e+00	1.638881e-01
1.181239e+00	1.681661e-01
1.206372e+00	1.692136e-01
1.231504e+00	1.732733e-01
1.256637e+00	1.769441e-01
1.281770e+00	1.779589e-01
1.306903e+00	1.816172e-01
1.332035e+00	1.869988e-01
1.357168e+00	1.894685e-01
1.382301e+00	1.923234e-01
1.407434e+00	1.987277e-01
1.432566e+00	2.025304e-01
1.457699e+00	2.047782e-01
1.482832e+00	2.103959e-01
1.507964e+00	2.145995e-01
1.533097e+00	2.199541e-01
1.558230e+00	2.243696e-01
1.583363e+00	2.285260e-01
1.608495e+00	2.360467e-01
1.633628e+00	2.390982e-01
1.658761e+00	2.449830e-01
1.683894e+00	2.484851e-01
1.709026e+00	2.551723e-01
1.734159e+00	2.612078e-01
1.759292e+00	2.673253e-01
1.784425e+00	2.741834e-01
1.809557e+00	2.809275e-01
1.834690e+00	2.887295e-01
1.859823e+00	2.932211e-01
1.884956e+00	3.027501e-01
1.910088e+00	3.111428e-01
1.935221e+00	3.175305e-01
1.960354e+00	3.296983e-01
1.985487e+00	3.357446e-01
2.010619e+00	3.425775e-01
2.035752e+00	3.525788e-01
2.060885e+00	3.621475e-01
2.086018e+00	3.746199e-01
2.111150e+00	3.832226e-01
2.136283e+00	3.927641e-01
2.161416e+00	4.032551e-01
2.186548e+00	4.166550e-01
2.211681e+00	4.304112e-01
2.236814e+00	4.426314e-01
2.261947e+00	4.582999e-01
2.287079e+00	4.740519e-01
2.312212e+00	4.908736e-01
2.337345e+00	5.060038e-01
2.362478e+00	5.199615e-01
2.387610e+00	5.376930e-01
2.412743e+00	5.589431e-01
2.437876e+00	5.787267e-01
2.463009e+00	5.925879e-01
2.488141e+00	6.166153e-01
2.513274e+00	6.478804e-01
2.538407e+00	6.756189e-01
2.563540e+00	7.061589e-01
2.588672e+00	7.316225e-01
2.613805e+00	7.675803e-01
2.638938e+00	8.138145e-01
2.664071e+00	8.610074e-01
2.689203e+00	9.093467e-01
2.714336e+00	9.504972e-01
2.739469e+00	1.045503e+00
2.764602e+00	1.112523e+00
2.789734e+00	1.220088e+00
2.814867e+00	1.313571e+00
2.840000e+00	1.464620e+00
2.865133e+00	1.629351e+00
2.890265e+00	1.856246e+00
2.915398e+00	2.018384e+00
2.940531e+00	2.453243e+00
2.965663e+00	2.868659e+00
2.990796e+00	3.636089e+00
3.015929e+00	4.654544e+00
3.041062e+00	6.433057e+00
3.066194e+00	8.174190e+00
3.091327e+00	1.118593e+01
3.116460e+00	1.958625e+01
3.141593e+00	3.586883e+01
3.166725e+00	3.872798e+01
3.191858e+00	4.502266e+01
