2.513274e-02	4.535226e-03
5.026548e-02	1.238363e-02
7.539822e-02	2.411887e-02
1.005310e-01	2.999595e-02
1.256637e-01	3.021524e-02
1.507964e-01	3.584583e-02
1.759292e-01	3.861230e-02
2.010619e-01	3.374369e-02
2.261947e-01	3.872696e-02
2.513274e-01	4.016485e-02
2.764602e-01	4.074872e-02
3.015929e-01	4.053542e-02
3.267256e-01	4.339325e-02
3.518584e-01	4.286616e-02
3.769911e-01	4.420844e-02
4.021239e-01	4.560798e-02
4.272566e-01	4.637365e-02
4.523893e-01	4.678290e-02
4.775221e-01	4.583058e-02
5.026548e-01	4.891093e-02
5.277876e-01	4.763292e-02
5.529203e-01	4.889709e-02
5.780530e-01	4.855960e-02
6.031858e-01	4.850539e-02
6.283185e-01	4.844444e-02
6.534513e-01	4.955761e-02
6.785840e-01	4.762165e-02
7.037168e-01	4.930691e-02
7.288495e-01	4.718167e-02
7.539822e-01	4.858173e-02
7.791150e-01	4.816882e-02
8.042477e-01	4.816932e-02
8.293805e-01	4.729987e-02
8.545132e-01	4.776643e-02
8.796459e-01	4.881975e-02
9.047787e-01	4.829231e-02
9.299114e-01	4.916347e-02
9.550442e-01	4.842979e-02
9.801769e-01	4.816961e-02
1.005310e+00	4.881616e-02
1.030442e+00	4.889979e-02
1.055575e+00	4.900330e-02
1.080708e+00	4.896323e-02
1.105841e+00	4.908547e-02
1.130973e+00	4.891329e-02
1.156106e+00	4.965424e-02
1.181239e+00	4.957634e-02
1.206372e+00	5.011769e-02
1.231504e+00	5.033233e-02
1.256637e+00	5.032948e-02
1.281770e+00	5.165012e-02
1.306903e+00	5.163171e-02
1.332035e+00	5.199891e-02
1.357168e+00	5.283578e-02
1.382301e+00	5.338810e-02
1.407434e+00	5.448747e-02
1.432566e+00	5.473829e-02
1.457699e+00	5.586703e-02
1.482832e+00	5.635843e-02
1.507964e+00	5.720902e-02
1.533097e+00	5.734644e-02
1.558230e+00	5.889477e-02
1.583363e+00	5.863774e-02
1.608495e+00	6.059536e-02
1.633628e+00	6.141222e-02
1.658761e+00	6.197062e-02
1.683894e+00	6.299838e-02
1.709026e+00	6.399172e-02
1.734159e+00	6.531057e-02
1.759292e+00	6.600331e-02
1.784425e+00	6.712016e-02
1.809557e+00	6.829917e-02
1.834690e+00	7.000445e-02
1.859823e+00	7.109640e-02
1.884956e+00	7.216565e-02
1.910088e+00	7.288648e-02
1.935221e+00	7.507073e-02
1.960354e+00	7.705224e-02
1.985487e+00	7.757682e-02
2.010619e+00	7.932820e-02
2.035752e+00	8.058955e-02
2.060885e+00	8.387078e-02
2.086018e+00	8.421502e-02
2.111150e+00	8.711357e-02
2.136283e+00	8.988757e-02
2.161416e+00	9.173627e-02
2.186548e+00	9.349984e-02
2.211681e+00	9.651801e-02
2.236814e+00	9.906153e-02
2.261947e+00	1.026175e-01
2.287079e+00	1.052172e-01
2.312212e+00	1.087824e-01
2.337345e+00	1.114765e-01
2.362478e+00	1.155587e-01
2.387610e+00	1.213856e-01
2.412743e+00	1.234725e-01
2.437876e+00	1.281695e-01
2.463009e+00	1.334690e-01
2.488141e+00	1.419954e-01
2.513274e+00	1.483118e-01
2.538407e+00	1.535853e-01
2.563540e+00	1.607058e-01
2.588672e+00	1.689288e-01
2.613805e+00	1.803095e-01
2.638938e+00	1.888383e-01
2.664071e+00	2.005497e-01
2.689203e+00	2.091440e-01
2.714336e+00	2.279214e-01
2.739469e+00	2.458236e-01
2.764602e+00	2.653881e-01
2.789734e+00	2.778596e-01
2.814867e+00	3.086579e-01
2.840000e+00	3.351391e-01
2.865133e+00	3.774602e-01
2.890265e+00	4.022328e-01
2.915398e+00	4.263126e-01
2.940531e+00	4.707887e-01
2.965663e+00	5.509115e-01
2.990796e+00	6.110938e-01
3.015929e+00	6.621518e-01
3.041062e+00	8.293938e-01
3.066194e+00	9.035317e-01
3.091327e+00	1.010429e+00
3.116460e+00	1.363905e+00
3.141593e+00	1.662185e+00
3.166725e+00	1.984138e+00
3.191858e+00	2.358404e+00
